state_abbr,sector_abbr,year,observed_solar_mw,observed_storage_mw,observed_storage_mwh
UT,res,2020,328.88962,0.796969697,1.654545455
VA,res,2020,122.3622,0.142857143,0.314285714
VT,res,2020,79.77244,0.796969697,1.654545455
WA,res,2020,181.46087,0.796969697,1.654545455
WI,res,2020,38.46337,0.796969697,1.654545455
WV,res,2020,3.72485,0.142857143,0.314285714
WY,res,2020,7.50047,0.796969697,1.654545455
AL,com,2022,9.630436494,0.110606061,0.257575758
AR,com,2022,53.32375353,0.110606061,0.257575758
AZ,com,2022,316.079716,0.25,0.65
CA,com,2022,3105.62126,91.65,202.25
CO,com,2022,239.2216258,0,0.05
CT,com,2022,204.2397497,0.110606061,0.257575758
DC,com,2022,48.54185897,0.110606061,0.257575758
DE,com,2022,26.4000862,0.792857143,1.428571429
FL,com,2022,124.3730514,0.35,0.9
GA,com,2022,60.5640626,0.110606061,0.257575758
IA,com,2022,12.84577842,0.110606061,0.257575758
ID,com,2022,371.2456076,0.110606061,0.257575758
IL,com,2022,77.21601201,0.110606061,0.257575758
IN,com,2022,67.05837299,0.110606061,0.257575758
KS,com,2022,8.8322,0.110606061,0.257575758
KY,com,2022,10.49460507,0.792857143,1.428571429
LA,com,2022,10.45852616,0.110606061,0.257575758
MA,com,2022,157.8447437,0.2,0.35
MD,com,2022,225.8183333,0.792857143,1.428571429
ME,com,2022,1357.147141,0.110606061,0.257575758
MI,com,2022,29.80656392,0.110606061,0.257575758
MN,com,2022,554.4672259,0.110606061,0.257575758
MO,com,2022,2.200845,0.110606061,0.257575758
MS,com,2022,79.15273558,0.110606061,0.257575758
MT,com,2022,4.741175862,0.110606061,0.257575758
NC,com,2022,81.44968791,0.110606061,0.257575758
ND,com,2022,0.423275,0.110606061,0.257575758
NE,com,2022,15.81459655,0.110606061,0.257575758
NH,com,2022,43.33297845,0.110606061,0.257575758
NJ,com,2022,1121.304473,1.6,2.05
NM,com,2022,45.33162379,0.110606061,0.257575758
NV,com,2022,67.65830825,0,0
NY,com,2022,1234.203179,2.6,6.6
OH,com,2022,97.2849623,0.792857143,1.428571429
OK,com,2022,15.90655833,0.110606061,0.257575758
OR,com,2022,73.85586766,0.110606061,0.257575758
PA,com,2022,160.7874526,0.792857143,1.428571429
RI,com,2022,190.9473336,0.110606061,0.257575758
SC,com,2022,46.87707635,0.110606061,0.257575758
SD,com,2022,0.0623,0.110606061,0.257575758
TN,com,2022,39.84044957,0.110606061,0.257575758
TX,com,2022,138.6044711,0.15,0.4
UT,com,2022,67.71867483,0.110606061,0.257575758
VA,com,2022,53.52911925,0.792857143,1.428571429
VT,com,2022,68.2260228,0.110606061,0.257575758
WA,com,2022,24.0040255,0.110606061,0.257575758
WI,com,2022,45.23165461,0.110606061,0.257575758
WV,com,2022,3.312575,0.792857143,1.428571429
WY,com,2022,0.883443736,0.110606061,0.257575758
AL,ind,2022,9.630436494,0.110606061,0.257575758
AR,ind,2022,53.32375353,0.110606061,0.257575758
AZ,ind,2022,316.079716,0.25,0.65
CA,ind,2022,3105.62126,91.65,202.25
CO,ind,2022,239.2216258,0,0.05
CT,ind,2022,204.2397497,0.110606061,0.257575758
DC,ind,2022,48.54185897,0.110606061,0.257575758
DE,ind,2022,26.4000862,0.792857143,1.428571429
FL,ind,2022,124.3730514,0.35,0.9
GA,ind,2022,60.5640626,0.110606061,0.257575758
IA,ind,2022,12.84577842,0.110606061,0.257575758
ID,ind,2022,371.2456076,0.110606061,0.257575758
IL,ind,2022,77.21601201,0.110606061,0.257575758
IN,ind,2022,67.05837299,0.110606061,0.257575758
KS,ind,2022,8.8322,0.110606061,0.257575758
KY,ind,2022,10.49460507,0.792857143,1.428571429
LA,ind,2022,10.45852616,0.110606061,0.257575758
MA,ind,2022,157.8447437,0.2,0.35
MD,ind,2022,225.8183333,0.792857143,1.428571429
ME,ind,2022,1357.147141,0.110606061,0.257575758
MI,ind,2022,29.80656392,0.110606061,0.257575758
MN,ind,2022,554.4672259,0.110606061,0.257575758
MO,ind,2022,2.200845,0.110606061,0.257575758
MS,ind,2022,79.15273558,0.110606061,0.257575758
MT,ind,2022,4.741175862,0.110606061,0.257575758
NC,ind,2022,81.44968791,0.110606061,0.257575758
ND,ind,2022,0.423275,0.110606061,0.257575758
NE,ind,2022,15.81459655,0.110606061,0.257575758
NH,ind,2022,43.33297845,0.110606061,0.257575758
NJ,ind,2022,1121.304473,1.6,2.05
NM,ind,2022,45.33162379,0.110606061,0.257575758
NV,ind,2022,67.65830825,0,0
NY,ind,2022,1234.203179,2.6,6.6
OH,ind,2022,97.2849623,0.792857143,1.428571429
OK,ind,2022,15.90655833,0.110606061,0.257575758
OR,ind,2022,73.85586766,0.110606061,0.257575758
PA,ind,2022,160.7874526,0.792857143,1.428571429
RI,ind,2022,190.9473336,0.110606061,0.257575758
SC,ind,2022,46.87707635,0.110606061,0.257575758
SD,ind,2022,0.0623,0.110606061,0.257575758
TN,ind,2022,39.84044957,0.110606061,0.257575758
TX,ind,2022,138.6044711,0.15,0.4
UT,ind,2022,67.71867483,0.110606061,0.257575758
VA,ind,2022,53.52911925,0.792857143,1.428571429
VT,ind,2022,68.2260228,0.110606061,0.257575758
WA,ind,2022,24.0040255,0.110606061,0.257575758
WI,ind,2022,45.23165461,0.110606061,0.257575758
WV,ind,2022,3.312575,0.792857143,1.428571429
WY,ind,2022,0.883443736,0.110606061,0.257575758
AL,res,2022,1.36207,0.796969697,1.654545455
AR,res,2022,96.05372011,0.796969697,1.654545455
AZ,res,2022,2042.11933,6.9,14.5
CA,res,2022,11170.05715,52.5,116.5
CO,res,2022,697.5253322,1.3,2.8
CT,res,2022,583.6065747,0.796969697,1.654545455
DC,res,2022,103.4466156,0.796969697,1.654545455
DE,res,2022,85.08443196,0.142857143,0.314285714
FL,res,2022,1674.060235,0.9,2
GA,res,2022,67.0944108,0.796969697,1.654545455
IA,res,2022,120.1337318,0.796969697,1.654545455
ID,res,2022,415.9919351,0.796969697,1.654545455
IL,res,2022,77.62316373,0.796969697,1.654545455
IN,res,2022,82.57724598,0.796969697,1.654545455
KS,res,2022,34.2433,0.796969697,1.654545455
KY,res,2022,37.52510906,0.142857143,0.314285714
LA,res,2022,125.5354533,0.796969697,1.654545455
MA,res,2022,50.34120287,0.6,0.9
MD,res,2022,820.7749422,0.142857143,0.314285714
ME,res,2022,1037.55875,0.796969697,1.654545455
MI,res,2022,132.3131167,0.796969697,1.654545455
MN,res,2022,101.3426263,0.796969697,1.654545455
MO,res,2022,5.336886437,0.796969697,1.654545455
MS,res,2022,251.625331,0.796969697,1.654545455
MT,res,2022,28.97897011,0.796969697,1.654545455
NC,res,2022,347.3163512,0.796969697,1.654545455
ND,res,2022,0.4328,0.796969697,1.654545455
NE,res,2022,14.6902,0.796969697,1.654545455
NH,res,2022,114.2956443,0.796969697,1.654545455
NJ,res,2022,1342.695965,1.6,3.6
NM,res,2022,265.5472026,0.796969697,1.654545455
NV,res,2022,775.7079861,1.1,2.6
NY,res,2022,1356.467082,1.5,4.2
OH,res,2022,120.0884914,0.142857143,0.314285714
OK,res,2022,45.17413218,0.796969697,1.654545455
OR,res,2022,269.5893253,0.796969697,1.654545455
PA,res,2022,455.6757483,0.142857143,0.314285714
RI,res,2022,104.3611463,0.796969697,1.654545455
SC,res,2022,268.5682391,0.796969697,1.654545455
SD,res,2022,0.97205,0.796969697,1.654545455
TN,res,2022,17.20511,0.796969697,1.654545455
TX,res,2022,1604.33015,0.9,1.9
UT,res,2022,464.2471495,0.796969697,1.654545455
VA,res,2022,100.105592,0.142857143,0.314285714
VT,res,2022,318.4641891,0.796969697,1.654545455
WA,res,2022,301.011528,0.796969697,1.654545455
WI,res,2022,74.41237,0.796969697,1.654545455
WV,res,2022,16.2242,0.142857143,0.314285714
WY,res,2022,14.63103736,0.796969697,1.654545455
