county_id,county,state,state_abbr,division,region,recs_2009_reportable_domain,state_fips,county_fips
1723,Talbot,Georgia,GA,South Atlantic,South,15,13,263
1384,Kent,Texas,TX,West South Central,South,21,48,263
1351,Kerr,Texas,TX,West South Central,South,21,48,265
1352,Kimble,Texas,TX,West South Central,South,21,48,267
1385,King,Texas,TX,West South Central,South,21,48,269
670,Lamb,Texas,TX,West South Central,South,21,48,279
1360,La Salle,Texas,TX,West South Central,South,21,48,283
1707,Troup,Georgia,GA,South Atlantic,South,15,13,285
1465,Lavaca,Texas,TX,West South Central,South,21,48,285
1457,Lee,Texas,TX,West South Central,South,21,48,287
1825,Twiggs,Georgia,GA,South Atlantic,South,15,13,289
1605,Alpena,Michigan,MI,East North Central,Midwest,8,26,007
16,Kauai,Hawaii,HI,Pacific,West,27,15,007
1763,Bradford,Florida,FL,South Atlantic,South,17,12,007
1430,Leon,Texas,TX,West South Central,South,21,48,289
2831,Amelia,Virginia,VA,South Atlantic,South,13,51,007
1818,Baldwin,Georgia,GA,South Atlantic,South,15,13,009
1431,Limestone,Texas,TX,West South Central,South,21,48,293
454,Lubbock,Texas,TX,West South Central,South,21,48,303
455,Lynn,Texas,TX,West South Central,South,21,48,305
1724,Webster,Georgia,GA,South Atlantic,South,15,13,307
1344,McMullen,Texas,TX,West South Central,South,21,48,311
456,Martin,Texas,TX,West South Central,South,21,48,317
1354,Mason,Texas,TX,West South Central,South,21,48,319
1355,Menard,Texas,TX,West South Central,South,21,48,327
463,Midland,Texas,TX,West South Central,South,21,48,329
1374,Mitchell,Texas,TX,West South Central,South,21,48,335
661,Moore,Texas,TX,West South Central,South,21,48,341
687,Motley,Texas,TX,West South Central,South,21,48,345
1375,Nolan,Texas,TX,West South Central,South,21,48,353
678,Ochiltree,Texas,TX,West South Central,South,21,48,357
662,Oldham,Texas,TX,West South Central,South,21,48,359
938,Dodge,Nebraska,NE,West North Central,Midwest,11,31,053
655,Parmer,Texas,TX,West South Central,South,21,48,369
663,Potter,Texas,TX,West South Central,South,21,48,375
671,Randall,Texas,TX,West South Central,South,21,48,381
464,Reagan,Texas,TX,West South Central,South,21,48,383
679,Roberts,Texas,TX,West South Central,South,21,48,393
1424,Rockwall,Texas,TX,West South Central,South,21,48,397
1376,Runnels,Texas,TX,West South Central,South,21,48,399
1346,Schleicher,Texas,TX,West South Central,South,21,48,413
1387,Scurry,Texas,TX,West South Central,South,21,48,415
1367,Shackelford,Texas,TX,West South Central,South,21,48,417
664,Sherman,Texas,TX,West South Central,South,21,48,421
1407,Somervell,Texas,TX,West South Central,South,21,48,425
1368,Stephens,Texas,TX,West South Central,South,21,48,429
1377,Sterling,Texas,TX,West South Central,South,21,48,431
1388,Stonewall,Texas,TX,West South Central,South,21,48,433
1347,Sutton,Texas,TX,West South Central,South,21,48,435
672,Swisher,Texas,TX,West South Central,South,21,48,437
1378,Taylor,Texas,TX,West South Central,South,21,48,441
457,Terry,Texas,TX,West South Central,South,21,48,445
1369,Throckmorton,Texas,TX,West South Central,South,21,48,447
465,Upton,Texas,TX,West South Central,South,21,48,461
1363,Uvalde,Texas,TX,West South Central,South,21,48,463
688,Wheeler,Texas,TX,West South Central,South,21,48,483
448,Winkler,Texas,TX,West South Central,South,21,48,495
449,Yoakum,Texas,TX,West South Central,South,21,48,501
1370,Young,Texas,TX,West South Central,South,21,48,503
1364,Zavala,Texas,TX,West South Central,South,21,48,507
1268,St. Louis City,Missouri,MO,West North Central,Midwest,12,29,510
345,Carson City,Nevada,NV,Mountain,West,25,32,510
2862,Baltimore City,Maryland,MD,South Atlantic,South,14,24,510
2868,Alexandria,Virginia,VA,South Atlantic,South,13,51,510
2698,Bedford City,Virginia,VA,South Atlantic,South,13,51,515
2690,Buena Vista,Virginia,VA,South Atlantic,South,13,51,530
2691,Covington,Virginia,VA,South Atlantic,South,13,51,580
2837,Emporia,Virginia,VA,South Atlantic,South,13,51,595
2869,Fairfax City,Virginia,VA,South Atlantic,South,13,51,600
2870,Falls Church,Virginia,VA,South Atlantic,South,13,51,610
2882,Franklin City,Virginia,VA,South Atlantic,South,13,51,620
2660,Galax,Virginia,VA,South Atlantic,South,13,51,640
2640,Harrisonburg,Virginia,VA,South Atlantic,South,13,51,660
2693,Lexington,Virginia,VA,South Atlantic,South,13,51,678
2853,Manassas Park,Virginia,VA,South Atlantic,South,13,51,685
2699,Martinsville,Virginia,VA,South Atlantic,South,13,51,690
2623,Norton,Virginia,VA,South Atlantic,South,13,51,720
2838,Petersburg,Virginia,VA,South Atlantic,South,13,51,730
2898,Poquoson,Virginia,VA,South Atlantic,South,13,51,735
837,Buffalo,Nebraska,NE,West North Central,Midwest,11,31,019
2661,Radford,Virginia,VA,South Atlantic,South,13,51,750
2701,Salem,Virginia,VA,South Atlantic,South,13,51,775
2706,Staunton,Virginia,VA,South Atlantic,South,13,51,790
2707,Waynesboro,Virginia,VA,South Atlantic,South,13,51,820
512,Uinta,Wyoming,WY,Mountain,West,23,56,041
2845,Winchester,Virginia,VA,South Atlantic,South,13,51,840
505,Rich,Utah,UT,Mountain,West,23,49,033
2171,Walker,Georgia,GA,South Atlantic,South,15,13,295
2513,Walton,Georgia,GA,South Atlantic,South,15,13,297
1850,Ware,Georgia,GA,South Atlantic,South,15,13,299
1839,Warren,Georgia,GA,South Atlantic,South,15,13,301
445,Loving,Texas,TX,West South Central,South,21,48,301
214,Grand Forks,North Dakota,ND,West North Central,Midwest,10,38,035
1803,Butts,Georgia,GA,South Atlantic,South,15,13,035
1804,Clayton,Georgia,GA,South Atlantic,South,15,13,063
1696,Jefferson,Alabama,AL,East South Central,South,18,1,073
1681,Coweta,Georgia,GA,South Atlantic,South,15,13,077
1665,Pickens,Alabama,AL,East South Central,South,18,1,107
1682,Fayette,Georgia,GA,South Atlantic,South,15,13,113
1667,Tuscaloosa,Alabama,AL,East South Central,South,18,1,125
1805,Henry,Georgia,GA,South Atlantic,South,15,13,151
1806,Jasper,Georgia,GA,South Atlantic,South,15,13,159
1807,Newton,Georgia,GA,South Atlantic,South,15,13,217
1808,Rockdale,Georgia,GA,South Atlantic,South,15,13,247
2909,Accomack,Virginia,VA,South Atlantic,South,13,51,001
2906,Worcester,Maryland,MD,South Atlantic,South,14,24,047
303,Kern,California,CA,Pacific,West,26,6,029
304,Kings,California,CA,Pacific,West,26,6,031
305,Los Angeles,California,CA,Pacific,West,26,6,037
306,Monterey,California,CA,Pacific,West,26,6,053
307,San Luis Obispo,California,CA,Pacific,West,26,6,079
308,Santa Barbara,California,CA,Pacific,West,26,6,083
1911,Lafayette,Mississippi,MS,East South Central,South,18,28,071
1316,Lee,Arkansas,AR,West South Central,South,20,5,077
1872,Bamberg,South Carolina,SC,South Atlantic,South,16,45,009
2047,Barren,Kentucky,KY,East South Central,South,18,21,009
534,Daggett,Utah,UT,Mountain,West,23,49,009
539,Converse,Wyoming,WY,Mountain,West,23,56,009
3051,Hancock,Maine,ME,New England,Northeast,1,23,009
5,Clallam,Washington,WA,Pacific,West,27,53,009
3062,New London,Connecticut,CT,New England,Northeast,1,9,011
3052,Kennebec,Maine,ME,New England,Northeast,1,23,011
63,Clark,Washington,WA,Pacific,West,27,53,011
2479,Avery,North Carolina,NC,South Atlantic,South,16,37,011
367,Eureka,Nevada,NV,Mountain,West,25,32,011
1075,Buffalo,Wisconsin,WI,East North Central,Midwest,9,55,011
2968,Cayuga,New York,NY,Middle Atlantic,Northeast,3,36,011
232,Big Stone,Minnesota,MN,West North Central,Midwest,10,27,011
2908,Cumberland,New Jersey,NJ,Middle Atlantic,Northeast,4,34,011
2903,Caroline,Maryland,MD,South Atlantic,South,14,24,011
1713,Bullock,Alabama,AL,East South Central,South,18,1,011
1481,Beauregard,Louisiana,LA,West South Central,South,20,22,011
607,De Baca,New Mexico,NM,Mountain,West,25,35,011
524,Bingham,Idaho,ID,Mountain,West,23,16,011
295,Coos,Oregon,OR,Pacific,West,27,41,011
2199,Bureau,Illinois,IL,East North Central,Midwest,6,17,011
1198,Barton,Missouri,MO,West North Central,Midwest,12,29,011
514,Duchesne,Utah,UT,Mountain,West,23,49,013
18,Aleutians East,Alaska,AK,Pacific,West,27,2,013
312,Contra Costa,California,CA,Pacific,West,26,6,013
1208,Bates,Missouri,MO,West North Central,Midwest,12,29,013
1741,Calhoun,Florida,FL,South Atlantic,South,17,12,013
390,Blaine,Idaho,ID,Mountain,West,23,16,013
434,Dona Ana,New Mexico,NM,Mountain,West,25,35,013
559,Broomfield,Colorado,CO,Mountain,West,22,8,014
125,Chouteau,Montana,MT,Mountain,West,23,30,015
1718,Chattahoochee,Georgia,GA,South Atlantic,South,15,13,053
2911,Cecil,Maryland,MD,South Atlantic,South,14,24,015
3094,Lamoille,Vermont,VT,New England,Northeast,1,50,015
2672,Clay,West Virginia,WV,South Atlantic,South,14,54,015
3106,Rockingham,New Hampshire,NH,New England,Northeast,1,33,015
3054,Lincoln,Maine,ME,New England,Northeast,1,23,015
64,Cowlitz,Washington,WA,Pacific,West,27,53,015
1651,Carroll,Mississippi,MS,East South Central,South,18,28,015
788,Caddo,Oklahoma,OK,West South Central,South,20,40,015
368,Lander,Nevada,NV,Mountain,West,25,32,015
767,Butler,Kansas,KS,West North Central,Midwest,11,20,015
2703,Augusta,Virginia,VA,South Atlantic,South,13,51,015
3064,Windham,Connecticut,CT,New England,Northeast,1,9,015
2787,Bertie,North Carolina,NC,South Atlantic,South,16,37,015
1027,Brown,Minnesota,MN,West North Central,Midwest,10,27,015
435,Eddy,New Mexico,NM,Mountain,West,25,35,015
2264,Barry,Michigan,MI,East North Central,Midwest,8,26,015
296,Curry,Oregon,OR,Pacific,West,27,41,015
3085,Hampshire,Massachusetts,MA,New England,Northeast,2,25,015
3007,Bucks,Pennsylvania,PA,Middle Atlantic,Northeast,5,42,017
3107,Strafford,New Hampshire,NH,New England,Northeast,1,33,017
3103,Middlesex,Massachusetts,MA,New England,Northeast,2,25,017
2359,Butler,Ohio,OH,East North Central,Midwest,7,39,017
2663,Doddridge,West Virginia,WV,South Atlantic,South,14,54,017
789,Canadian,Oklahoma,OK,West South Central,South,20,40,017
2772,Bladen,North Carolina,NC,South Atlantic,South,16,37,017
423,Grant,New Mexico,NM,Mountain,West,25,35,017
1144,Cass,Illinois,IL,East North Central,Midwest,6,17,017
3098,Oxford,Maine,ME,New England,Northeast,1,23,017
3038,Hudson,New Jersey,NJ,Middle Atlantic,Northeast,4,34,017
1034,Carver,Minnesota,MN,West North Central,Midwest,10,27,019
2694,Bedford,Virginia,VA,South Atlantic,South,13,51,019
329,Fresno,California,CA,Pacific,West,26,6,019
2067,Clark,Indiana,IN,East North Central,Midwest,7,18,019
2806,Dorchester,Maryland,MD,South Atlantic,South,14,24,019
2606,Boyd,Kentucky,KY,East South Central,South,18,21,019
3058,Nantucket,Massachusetts,MA,New England,Northeast,2,25,019
2984,Clinton,New York,NY,Middle Atlantic,Northeast,3,36,019
43,Ferry,Washington,WA,Pacific,West,27,53,019
2279,Benzie,Michigan,MI,East North Central,Midwest,8,26,019
2481,Carter,Tennessee,TN,East South Central,South,19,47,019
335,Lyon,Nevada,NV,Mountain,West,25,32,019
3002,Hunterdon,New Jersey,NJ,Middle Atlantic,Northeast,4,34,019
3110,Penobscot,Maine,ME,New England,Northeast,1,23,019
1780,Berrien,Georgia,GA,South Atlantic,South,15,13,019
608,Guadalupe,New Mexico,NM,Mountain,West,25,35,019
525,Bonneville,Idaho,ID,Mountain,West,23,16,019
1656,Choctaw,Mississippi,MS,East South Central,South,18,28,019
2459,Butler,Pennsylvania,PA,Middle Atlantic,Northeast,5,42,019
1182,Clark,Arkansas,AR,West South Central,South,20,5,019
1484,Calcasieu,Louisiana,LA,West South Central,South,20,22,019
3095,Orleans,Vermont,VT,New England,Northeast,1,50,019
1747,Clay,Florida,FL,South Atlantic,South,17,12,019
26,Anchorage,Alaska,AK,Pacific,West,27,2,020
3003,Mercer,New Jersey,NJ,Middle Atlantic,Northeast,4,34,021
3111,Piscataquis,Maine,ME,New England,Northeast,1,23,021
2999,Columbia,New York,NY,Middle Atlantic,Northeast,3,36,021
2673,Gilmer,West Virginia,WV,South Atlantic,South,14,54,021
2912,Frederick,Maryland,MD,South Atlantic,South,14,24,021
250,Cass,Minnesota,MN,West North Central,Midwest,10,27,021
2527,Buncombe,North Carolina,NC,South Atlantic,South,16,37,021
2182,Christian,Illinois,IL,East North Central,Midwest,6,17,021
650,Harding,New Mexico,NM,Mountain,West,25,35,021
2646,Bland,Virginia,VA,South Atlantic,South,13,51,021
2322,Berrien,Michigan,MI,East North Central,Midwest,8,26,021
2100,Boyle,Kentucky,KY,East South Central,South,18,21,021
2687,Botetourt,Virginia,VA,South Atlantic,South,13,51,023
865,Charles Mix,South Dakota,SD,West North Central,Midwest,10,46,023
3070,Plymouth,Massachusetts,MA,New England,Northeast,2,25,023
1233,Butler,Missouri,MO,West North Central,Midwest,12,29,023
371,Juab,Utah,UT,Mountain,West,23,49,023
3046,Middlesex,New Jersey,NJ,Middle Atlantic,Northeast,4,34,023
2641,Grant,West Virginia,WV,South Atlantic,South,14,54,023
893,Chippewa,Minnesota,MN,West North Central,Midwest,10,27,023
1934,Chester,Tennessee,TN,East South Central,South,19,47,023
101,Deer Lodge,Montana,MT,Mountain,West,23,30,023
2539,Burke,North Carolina,NC,South Atlantic,South,16,37,023
1669,Choctaw,Alabama,AL,East South Central,South,18,1,023
3096,Washington,Vermont,VT,New England,Northeast,1,50,023
612,Costilla,Colorado,CO,Mountain,West,22,8,023
2597,Bracken,Kentucky,KY,East South Central,South,18,21,023
2573,Breathitt,Kentucky,KY,East South Central,South,18,21,025
2482,Claiborne,Tennessee,TN,East South Central,South,19,47,025
3089,Windham,Vermont,VT,New England,Northeast,1,50,025
412,Imperial,California,CA,Pacific,West,26,6,025
936,Cass,Nebraska,NE,West North Central,Midwest,11,31,025
3047,Monmouth,New Jersey,NJ,Middle Atlantic,Northeast,4,34,025
265,Chisago,Minnesota,MN,West North Central,Midwest,10,27,025
2913,Harford,Maryland,MD,South Atlantic,South,14,24,025
441,Lea,New Mexico,NM,Mountain,West,25,35,025
391,Camas,Idaho,ID,Mountain,West,23,16,025
2720,Chesterfield,South Carolina,SC,South Atlantic,South,16,45,025
173,Dunn,North Dakota,ND,West North Central,Midwest,10,38,025
1844,Appling,Georgia,GA,South Atlantic,South,15,13,001
2650,Fayette,West Virginia,WV,South Atlantic,South,14,54,019
2642,Greenbrier,West Virginia,WV,South Atlantic,South,14,54,025
1435,Bee,Texas,TX,West South Central,South,21,48,025
2665,Kanawha,West Virginia,WV,South Atlantic,South,14,54,039
2645,Summers,West Virginia,WV,South Atlantic,South,14,54,089
2677,Webster,West Virginia,WV,South Atlantic,South,14,54,101
1335,Jim Wells,Texas,TX,West South Central,South,21,48,249
144,Fergus,Montana,MT,Mountain,West,23,30,027
790,Cleveland,Oklahoma,OK,West South Central,South,20,40,027
3086,Worcester,Massachusetts,MA,New England,Northeast,2,25,027
2846,Hampshire,West Virginia,WV,South Atlantic,South,14,54,027
2856,Howard,Maryland,MD,South Atlantic,South,14,24,027
2033,Breckinridge,Kentucky,KY,East South Central,South,18,21,027
2054,Daviess,Indiana,IN,East North Central,Midwest,7,18,027
744,Clay,Kansas,KS,West North Central,Midwest,11,20,027
2254,Dodge,Wisconsin,WI,East North Central,Midwest,9,55,027
2540,Caldwell,North Carolina,NC,South Atlantic,South,16,37,027
2634,Buchanan,Virginia,VA,South Atlantic,South,13,51,027
3004,Morris,New Jersey,NJ,Middle Atlantic,Northeast,4,34,027
613,Custer,Colorado,CO,Mountain,West,22,8,027
599,Los Alamos,New Mexico,NM,Mountain,West,25,35,028
2432,Columbiana,Ohio,OH,East North Central,Midwest,7,39,029
1241,Camden,Missouri,MO,West North Central,Midwest,12,29,029
2857,Kent,Maryland,MD,South Atlantic,South,14,24,029
181,Emmons,North Dakota,ND,West North Central,Midwest,10,38,029
2788,Camden,North Carolina,NC,South Atlantic,South,16,37,029
2029,Dearborn,Indiana,IN,East North Central,Midwest,7,18,029
1535,Concordia,Louisiana,LA,West South Central,South,20,22,029
3128,Door,Wisconsin,WI,East North Central,Midwest,9,55,029
526,Caribou,Idaho,ID,Mountain,West,23,16,029
348,Jackson,Oregon,OR,Pacific,West,27,41,029
1573,Copiah,Mississippi,MS,East South Central,South,18,28,029
696,Comanche,Oklahoma,OK,West South Central,South,20,40,031
1749,Duval,Florida,FL,South Atlantic,South,17,12,031
392,Cassia,Idaho,ID,Mountain,West,23,16,031
2460,Clarion,Pennsylvania,PA,Middle Atlantic,Northeast,5,42,031
349,Jefferson,Oregon,OR,Pacific,West,27,41,031
469,Piute,Utah,UT,Mountain,West,23,49,031
2719,Chester,South Carolina,SC,South Atlantic,South,16,45,023
2859,Prince George's,Maryland,MD,South Atlantic,South,14,24,033
1632,Escambia,Florida,FL,South Atlantic,South,17,12,033
515,Clark,Idaho,ID,Mountain,West,23,16,033
1166,Crawford,Arkansas,AR,West South Central,South,20,5,033
600,Mora,New Mexico,NM,Mountain,West,25,35,033
350,Josephine,Oregon,OR,Pacific,West,27,41,033
145,Garfield,Montana,MT,Mountain,West,23,30,033
779,Cotton,Oklahoma,OK,West South Central,South,20,40,033
1324,DeSoto,Mississippi,MS,East South Central,South,18,28,033
437,Otero,New Mexico,NM,Mountain,West,25,35,035
769,Cowley,Kansas,KS,West North Central,Midwest,11,20,035
2729,Catawba,North Carolina,NC,South Atlantic,South,16,37,035
506,Salt Lake,Utah,UT,Mountain,West,23,49,035
3005,Somerset,New Jersey,NJ,Middle Atlantic,Northeast,4,34,035
614,Douglas,Colorado,CO,Mountain,West,22,8,035
2885,Charles City,Virginia,VA,South Atlantic,South,13,51,036
1035,Dakota,Minnesota,MN,West North Central,Midwest,10,27,037
3020,Sussex,New Jersey,NJ,Middle Atlantic,Northeast,4,34,037
470,San Juan,Utah,UT,Mountain,West,23,49,037
146,Golden Valley,Montana,MT,Mountain,West,23,30,037
2598,Campbell,Kentucky,KY,East South Central,South,18,21,037
2200,DeKalb,Illinois,IL,East North Central,Midwest,6,17,037
185,Dewey,South Dakota,SD,West North Central,Midwest,10,46,041
2824,Chesterfield,Virginia,VA,South Atlantic,South,13,51,041
2674,Lewis,West Virginia,WV,South Atlantic,South,14,54,041
2794,Chowan,North Carolina,NC,South Atlantic,South,16,37,041
2807,Talbot,Maryland,MD,South Atlantic,South,14,24,041
2070,Carroll,Kentucky,KY,East South Central,South,18,21,041
1453,Brazos,Texas,TX,West South Central,South,21,48,041
652,Roosevelt,New Mexico,NM,Mountain,West,25,35,041
527,Franklin,Idaho,ID,Mountain,West,23,16,041
1315,Desha,Arkansas,AR,West South Central,South,20,5,041
1679,Crenshaw,Alabama,AL,East South Central,South,18,1,041
616,El Paso,Colorado,CO,Mountain,West,22,8,041
471,Sevier,Utah,UT,Mountain,West,23,49,041
2412,Arenac,Michigan,MI,East North Central,Midwest,8,26,011
135,Jefferson,Montana,MT,Mountain,West,23,30,043
480,Sandoval,New Mexico,NM,Mountain,West,25,35,043
2914,Washington,Maryland,MD,South Atlantic,South,14,24,043
2503,Clay,North Carolina,NC,South Atlantic,South,16,37,043
2209,DuPage,Illinois,IL,East North Central,Midwest,6,17,043
3124,Dickinson,Michigan,MI,East North Central,Midwest,8,26,043
516,Fremont,Idaho,ID,Mountain,West,23,16,043
2120,Cullman,Alabama,AL,East South Central,South,18,1,043
2107,Casey,Kentucky,KY,East South Central,South,18,21,045
2549,Greenville,South Carolina,SC,South Atlantic,South,16,45,045
2633,Logan,West Virginia,WV,South Atlantic,South,14,54,045
56,Mason,Washington,WA,Pacific,West,27,53,045
1624,Hancock,Mississippi,MS,East South Central,South,18,28,045
372,Tooele,Utah,UT,Mountain,West,23,49,045
136,Judith Basin,Montana,MT,Mountain,West,23,30,045
1704,Carroll,Georgia,GA,South Atlantic,South,15,13,045
691,Ellis,Oklahoma,OK,West South Central,South,20,40,045
1708,Dale,Alabama,AL,East South Central,South,18,1,045
1920,Dyer,Tennessee,TN,East South Central,South,19,47,045
2188,Fountain,Indiana,IN,East North Central,Midwest,7,18,045
2730,Cleveland,North Carolina,NC,South Atlantic,South,16,37,045
1098,Clark,Missouri,MO,West North Central,Midwest,12,29,045
1743,Gulf,Florida,FL,South Atlantic,South,17,12,045
288,Mendocino,California,CA,Pacific,West,26,6,045
46,Okanogan,Washington,WA,Pacific,West,27,53,047
1625,Harrison,Mississippi,MS,East South Central,South,18,28,047
332,Merced,California,CA,Pacific,West,26,6,047
2847,Culpeper,Virginia,VA,South Atlantic,South,13,51,047
1167,Franklin,Arkansas,AR,West South Central,South,20,5,047
609,San Miguel,New Mexico,NM,Mountain,West,25,35,047
103,Lake,Montana,MT,Mountain,West,23,30,047
1765,Hamilton,Florida,FL,South Atlantic,South,17,12,047
1687,Dallas,Alabama,AL,East South Central,South,18,1,047
393,Gooding,Idaho,ID,Mountain,West,23,16,047
353,Marion,Oregon,OR,Pacific,West,27,41,047
1299,Fulton,Arkansas,AR,West South Central,South,20,5,049
1071,Goodhue,Minnesota,MN,West North Central,Midwest,10,27,049
2472,Marion,West Virginia,WV,South Atlantic,South,14,54,049
66,Pacific,Washington,WA,Pacific,West,27,53,049
358,Modoc,California,CA,Pacific,West,26,6,049
1389,Brown,Texas,TX,West South Central,South,21,48,049
2364,Franklin,Ohio,OH,East North Central,Midwest,7,39,049
2817,Cumberland,Virginia,VA,South Atlantic,South,13,51,049
2979,Lewis,New York,NY,Middle Atlantic,Northeast,3,36,049
1768,Charlton,Georgia,GA,South Atlantic,South,15,13,049
1574,Hinds,Mississippi,MS,East South Central,South,18,28,049
602,Santa Fe,New Mexico,NM,Mountain,West,25,35,049
508,Utah,Utah,UT,Mountain,West,23,49,049
2462,Erie,Pennsylvania,PA,Middle Atlantic,Northeast,5,42,049
20,Bethel,Alaska,AK,Pacific,West,27,2,050
1890,Hendry,Florida,FL,South Atlantic,South,17,12,051
2567,Clay,Kentucky,KY,East South Central,South,18,21,051
2618,Dickenson,Virginia,VA,South Atlantic,South,13,51,051
1446,Burnet,Texas,TX,West South Central,South,21,48,053
2651,Mercer,West Virginia,WV,South Atlantic,South,14,54,055
2449,Geauga,Ohio,OH,East North Central,Midwest,7,39,055
2280,Grand Traverse,Michigan,MI,East North Central,Midwest,8,26,055
604,Taos,New Mexico,NM,Mountain,West,25,35,055
88,Kootenai,Idaho,ID,Mountain,West,23,16,055
939,Douglas,Nebraska,NE,West North Central,Midwest,11,31,055
1619,Dare,North Carolina,NC,South Atlantic,South,16,37,055
2166,Chattooga,Georgia,GA,South Atlantic,South,15,13,055
92,Latah,Idaho,ID,Mountain,West,23,16,057
167,Mercer,North Dakota,ND,West North Central,Midwest,10,38,057
1599,Lafourche,Louisiana,LA,West South Central,South,20,22,057
2886,Essex,Virginia,VA,South Atlantic,South,13,51,057
2473,Mineral,West Virginia,WV,South Atlantic,South,14,54,057
2992,Montgomery,New York,NY,Middle Atlantic,Northeast,3,36,057
48,Skagit,Washington,WA,Pacific,West,27,53,057
1139,Fulton,Illinois,IL,East North Central,Midwest,6,17,057
2373,Greene,Ohio,OH,East North Central,Midwest,7,39,057
2483,Grainger,Tennessee,TN,East South Central,South,19,47,057
2735,Davidson,North Carolina,NC,South Atlantic,South,16,37,057
61,Tillamook,Oregon,OR,Pacific,West,27,41,057
605,Torrance,New Mexico,NM,Mountain,West,25,35,057
510,Weber,Utah,UT,Mountain,West,23,49,057
2093,Cumberland,Kentucky,KY,East South Central,South,18,21,057
1082,Juneau,Wisconsin,WI,East North Central,Midwest,9,55,057
2866,Fairfax,Virginia,VA,South Atlantic,South,13,51,059
2594,Pike,Ohio,OH,East North Central,Midwest,7,39,131
2244,Brown,Wisconsin,WI,East North Central,Midwest,9,55,009
2247,Kewaunee,Wisconsin,WI,East North Central,Midwest,9,55,061
2225,Parke,Indiana,IN,East North Central,Midwest,7,18,121
2260,Waukesha,Wisconsin,WI,East North Central,Midwest,9,55,133
969,Atchison,Kansas,KS,West North Central,Midwest,11,20,005
973,Holt,Missouri,MO,West North Central,Midwest,12,29,087
974,Nodaway,Missouri,MO,West North Central,Midwest,12,29,147
357,Lassen,California,CA,Pacific,West,26,6,035
86,Clearwater,Idaho,ID,Mountain,West,23,16,035
87,Idaho,Idaho,ID,Mountain,West,23,16,049
39,Lincoln,Montana,MT,Mountain,West,23,30,053
1072,Olmsted,Minnesota,MN,West North Central,Midwest,10,27,109
382,Ada,Idaho,ID,Mountain,West,23,16,001
298,Crook,Oregon,OR,Pacific,West,27,41,013
81,Umatilla,Oregon,OR,Pacific,West,27,41,059
240,Roberts,South Dakota,SD,West North Central,Midwest,10,46,109
2078,Boone,Kentucky,KY,East South Central,South,18,21,015
2058,Monroe,Indiana,IN,East North Central,Midwest,7,18,105
2379,Lenawee,Michigan,MI,East North Central,Midwest,8,26,091
2378,Warren,Ohio,OH,East North Central,Midwest,7,39,165
1038,Scott,Minnesota,MN,West North Central,Midwest,10,27,139
293,Del Norte,California,CA,Pacific,West,26,6,015
294,Humboldt,California,CA,Pacific,West,26,6,023
1968,Cape Girardeau,Missouri,MO,West North Central,Midwest,12,29,031
2759,Florence,South Carolina,SC,South Atlantic,South,16,45,041
2989,Albany,New York,NY,Middle Atlantic,Northeast,3,36,001
73,Adams,Washington,WA,Pacific,West,27,53,001
2679,Barbour,West Virginia,WV,South Atlantic,South,14,54,001
380,Baker,Oregon,OR,Pacific,West,27,41,001
2741,Alamance,North Carolina,NC,South Atlantic,South,16,37,001
361,Churchill,Nevada,NV,Mountain,West,25,32,001
2901,Kent,Delaware,DE,South Atlantic,South,14,10,001
2863,District of Columbia,District of Columbia,DC,South Atlantic,South,14,11,001
100,Beaverhead,Montana,MT,Mountain,West,23,30,001
1314,Arkansas,Arkansas,AR,West South Central,South,20,5,001
598,Bernalillo,New Mexico,NM,Mountain,West,25,35,001
3001,Fairfield,Connecticut,CT,New England,Northeast,1,9,001
3014,Atlantic,New Jersey,NJ,Middle Atlantic,Northeast,4,34,001
1426,Anderson,Texas,TX,West South Central,South,21,48,001
1588,Acadia,Louisiana,LA,West South Central,South,20,22,001
1539,Adams,Mississippi,MS,East South Central,South,18,28,001
254,Aitkin,Minnesota,MN,West North Central,Midwest,10,27,001
1555,East Carroll,Louisiana,LA,West South Central,South,20,22,035
1816,Taylor,Georgia,GA,South Atlantic,South,15,13,269
1544,La Salle,Louisiana,LA,West South Central,South,20,22,059
14,Honolulu,Hawaii,HI,Pacific,West,27,15,003
497,Big Horn,Wyoming,WY,Mountain,West,23,56,003
151,Big Horn,Montana,MT,Mountain,West,23,30,003
1532,Ashley,Arkansas,AR,West South Central,South,20,5,003
848,Hughes,South Dakota,SD,West North Central,Midwest,10,46,065
852,Stanley,South Dakota,SD,West North Central,Midwest,10,46,117
1740,Bay,Florida,FL,South Atlantic,South,17,12,005
3010,Chester,Pennsylvania,PA,Middle Atlantic,Northeast,5,42,029
1748,Dixie,Florida,FL,South Atlantic,South,17,12,029
1774,Hernando,Florida,FL,South Atlantic,South,17,12,053
1776,Marion,Florida,FL,South Atlantic,South,17,12,083
1777,Pasco,Florida,FL,South Atlantic,South,17,12,101
1581,Jefferson,Louisiana,LA,West South Central,South,20,22,051
1732,Franklin,Florida,FL,South Atlantic,South,17,12,037
1734,Liberty,Florida,FL,South Atlantic,South,17,12,077
1994,Edwards,Illinois,IL,East North Central,Midwest,6,17,047
1886,Polk,Florida,FL,South Atlantic,South,17,12,105
1331,Aransas,Texas,TX,West South Central,South,21,48,007
1341,Atascosa,Texas,TX,West South Central,South,21,48,013
1340,Willacy,Texas,TX,West South Central,South,21,48,489
2919,Allegany,Maryland,MD,South Atlantic,South,14,24,001
