county_id,ba
2527,p37
2528,p92
2529,p79
2530,p109
2531,p112
2532,p94
2533,p6
2534,p94
2535,p111
2536,p116
2537,p48
2538,p39
2539,p99
2540,p122
2541,p91
2542,p61
2543,p53
2544,p33
2545,p2
2546,p43
2547,p88
2548,p87
2549,p131
2550,p37
2551,p94
2552,p116
2553,p63
2554,p98
2555,p53
2556,p87
2557,p37
2558,p40
2559,p109
2560,p6
2561,p12
2562,p116
2563,p63
2564,p92
2565,p9
2566,p94
2567,p112
2568,p109
2569,p7
2570,p70
2571,p109
2572,p41
2573,p62
2574,p90
2575,p111
2576,p54
2577,p96
2578,p69
2579,p98
2580,p5
2581,p70
2582,p90
2583,p39
2584,p56
2585,p90
2586,p96
2587,p101
2588,p123
2589,p9
2590,p107
2591,p101
2592,p58
2593,p105
2594,p43
2595,p18
2596,p81
2597,p117
2598,p53
2599,p99
2600,p130
2601,p50
2602,p90
2603,p94
2604,p33
2605,p55
2606,p122
2607,p127
2608,p55
2609,p28
2610,p45
2611,p92
2612,p34
2613,p115
2614,p69
2615,p122
2616,p33
2617,p90
2618,p61
2619,p70
2620,p38
2621,p65
2622,p98
2623,p121
2624,p58
2625,p133
2626,p72
2627,p94
2628,p109
2629,p65
2630,p45
2631,p98
2632,p58
2633,p70
2634,p64
2635,p2
2636,p51
2637,p99
2638,p103
2639,p99
2640,p116
2641,p109
2642,p74
2643,p81
2644,p103
2645,p58
2646,p38
2647,p94
2648,p64
2649,p39
2650,p36
2651,p5
2652,p94
2653,p97
2654,p127
2655,p17
2656,p62
2657,p50
2658,p80
2659,p107
2660,p97
2661,p103
2662,p58
2663,p42
2664,p62
2665,p48
2666,p85
2667,p83
2668,p37
2669,p9
2670,p43
2671,p45
2672,p92
2673,p109
2674,p70
2676,p110
2677,p63
2678,p127
2679,p40
2680,p109
2681,p68
2682,p81
2683,p58
2684,p103
2685,p50
2686,p94
2687,p117
2688,p94
2689,p38
2690,p99
2691,p61
2692,p89
2693,p64
2694,p31
2695,p89
2696,p77
2697,p105
2698,p84
2699,p127
2700,p127
2701,p122
2702,p63
2703,p72
2704,p53
2705,p52
2706,p92
2707,p81
2708,p122
2709,p50
2710,p25
2711,p16
2712,p63
2713,p61
2714,p36
2715,p77
2716,p58
2717,p110
2718,p85
2719,p77
2720,p94
2721,p90
2722,p68
2723,p90
2724,p109
2725,p38
2726,p112
2727,p34
2728,p17
2729,p112
2730,p107
2731,p122
2732,p40
2733,p37
2734,p75
2735,p81
2736,p75
2737,p103
2738,p122
2739,p94
2740,p92
2741,p55
2742,p81
2744,p92
2745,p71
2746,p93
2747,p116
2748,p33
2749,p48
2750,p18
2751,p118
2752,p94
2753,p43
2754,p40
2755,p65
2756,p76
2757,p103
2758,p5
2759,p53
2760,p75
2761,p118
2762,p129
2763,p122
2764,p94
2765,p105
2766,p92
2767,p53
2768,p71
2769,p94
2770,p46
2771,p79
2772,p53
2773,p87
2774,p107
2775,p70
2776,p110
2777,p94
2778,p16
2779,p9
2780,p89
2781,p81
2782,p9
2783,p9
2784,p101
2785,p99
2786,p2
2787,p34
2788,p99
2789,p94
2790,p112
2791,p65
2792,p96
2793,p105
2794,p66
2795,p89
2796,p108
2797,p46
2798,p90
2799,p40
2800,p69
2801,p80
2802,p70
2803,p64
2804,p75
2805,p74
2806,p81
2807,p94
2808,p43
2809,p94
2810,p31
2811,p94
2812,p97
2813,p105
2814,p57
2815,p98
2816,p88
2817,p96
2818,p99
2819,p70
2820,p91
2821,p34
2822,p28
2823,p87
2824,p25
2825,p1
2826,p127
2827,p116
2828,p85
2829,p43
2830,p31
2831,p94
2832,p83
2833,p53
2834,p99
2835,p103
2836,p80
2837,p98
2838,p40
2839,p105
2840,p90
2841,p94
2842,p99
2843,p68
2844,p90
2845,p112
2846,p112
2847,p48
2848,p89
2849,p21
2850,p94
2851,p37
2852,p63
2853,p85
2854,p126
2855,p85
2856,p85
2857,p97
2858,p92
2859,p43
2860,p52
2861,p55
2862,p66
2863,p99
2864,p16
2865,p83
2866,p127
2867,p94
2868,p75
2869,p31
2870,p31
2871,p87
2872,p97
2873,p38
2874,p64
2875,p38
2876,p134
2877,p107
2878,p9
2879,p103
2880,p23
2881,p53
2882,p75
2883,p92
2884,p99
2885,p45
2886,p65
2887,p76
2888,p70
2889,p109
2890,p42
2891,p40
2892,p105
2893,p16
2894,p99
2895,p102
2896,p131
2897,p85
2898,p94
2899,p43
2900,p41
2901,p45
2902,p88
2903,p70
2904,p17
2905,p50
2906,p92
2907,p70
2908,p83
2909,p53
2910,p99
2911,p76
2912,p50
2913,p73
2914,p112
2915,p87
2917,p105
2918,p24
2919,p85
2920,p87
2921,p101
2922,p9
2923,p97
2924,p111
2925,p113
2926,p66
2927,p80
2928,p81
2929,p107
2930,p43
2931,p99
2932,p109
2933,p12
2934,p2
2935,p85
2936,p87
2937,p99
2938,p43
2939,p53
2940,p57
2941,p127
2942,p16
2943,p63
2944,p113
2945,p98
2946,p98
2947,p15
2948,p65
2949,p63
2950,p15
2951,p53
2952,p50
2953,p123
2954,p103
2955,p18
2956,p43
2957,p94
2958,p83
2959,p109
2960,p107
2961,p25
2962,p45
2963,p94
2964,p109
2965,p16
2967,p45
2968,p83
2969,p54
2970,p55
2971,p109
2972,p33
2973,p52
2974,p93
2975,p45
2976,p81
2977,p103
2978,p82
2979,p65
2980,p60
2981,p118
2982,p87
2983,p43
2984,p132
2985,p50
2986,p46
2987,p84
2988,p63
2989,p59
2990,p122
2991,p53
2992,p17
2993,p20
2994,p109
2995,p54
2996,p18
2997,p109
2998,p94
2999,p94
3000,p109
3001,p17
3002,p127
3003,p34
3004,p105
3005,p89
3006,p109
3007,p37
3008,p48
3009,p103
3010,p37
3011,p52
3012,p60
3013,p63
3014,p51
3015,p60
3016,p34
3017,p63
3018,p45
3019,p96
3020,p43
3021,p109
3022,p98
3023,p28
3024,p96
3025,p103
3026,p65
3027,p24
3028,p109
3029,p58
3030,p21
3031,p58
3032,p46
3033,p94
3034,p94
3035,p105
3036,p103
3037,p48
3038,p21
3039,p58
3040,p96
3041,p60
3042,p34
3043,p122
3044,p72
3045,p127
3046,p48
3047,p52
3048,p94
3049,p43
3050,p92
3051,p70
3052,p62
3053,p92
3054,p107
3055,p87
3056,p80
3057,p101
3058,p38
3059,p98
3060,p34
3061,p100
3062,p101
3063,p103
3064,p40
3065,p75
3066,p50
3067,p127
3068,p103
3069,p15
3070,p40
3071,p50
3072,p99
3073,p40
3074,p5
3075,p127
3076,p62
3077,p40
3078,p5
3079,p32
3080,p58
3081,p94
3082,p103
3083,p38
3084,p89
3085,p99
3086,p116
3087,p96
3088,p127
3089,p116
3090,p50
3091,p101
3092,p92
3093,p61
3094,p92
3095,p33
3096,p127
3097,p72
3098,p116
3100,p118
3101,p72
3102,p60
3103,p92
3104,p121
3105,p45
3106,p80
3107,p63
3108,p99
3109,p98
3110,p5
3111,p40
3112,p93
3113,p40
3114,p92
3115,p69
3116,p97
3117,p94
3118,p1
3119,p122
3120,p116
3121,p77
3122,p64
3123,p54
3124,p58
3125,p64
3126,p2
3127,p94
3128,p131
3129,p87
3130,p5
3131,p39
3132,p40
3133,p122
3134,p92
3135,p127
3136,p71
3137,p120
3138,p105
3139,p92
3140,p94
3141,p43
3142,p118
3143,p1
